영상ID,제목,업로드일,조회수,좋아요,댓글수,설명(첫줄),URL
E_rX-uapLgU,기독교 신앙생활에서 인공지능과 챗GPT 활용법 07AI와의 대화 구조화,2023-10-23,11,0,0,,https://youtu.be/E_rX-uapLgU
O0XUE0yqtaY,기독교 신앙생활에서 인공지능과 챗GPT 활용법 05AI를 통한 영적 실천 만들기,2023-10-23,11,1,0,,https://youtu.be/O0XUE0yqtaY
C2-78cFwf2s,기독교 신앙생활에서 인공지능과 챗GPT 활용법 01AI와 GPT 기술 소개 및 잠재력,2023-10-23,19,0,0,,https://youtu.be/C2-78cFwf2s
Cnezpcg1P0A,"모세, 유대 민족을 탈출시킨 지도자의 신앙과 리더십 06십계명",2023-10-22,2,0,0,,https://youtu.be/Cnezpcg1P0A
CTLrpxI1bFM,"모세, 유대 민족을 탈출시킨 지도자의 신앙과 리더십 04도덕과 실용성",2023-10-22,1,0,0,,https://youtu.be/CTLrpxI1bFM
YGD6kz2J4Og,"모세, 유대 민족을 탈출시킨 지도자의 신앙과 리더십 05불타는 덤불",2023-10-22,4,0,0,,https://youtu.be/YGD6kz2J4Og
in6uwAXuG1k,"모세, 유대 민족을 탈출시킨 지도자의 신앙과 리더십 02모세의 삶의 맥락",2023-10-22,12,0,0,,https://youtu.be/in6uwAXuG1k
P2RyKQo2FTQ,"모세, 유대 민족을 탈출시킨 지도자의 신앙과 리더십 03하나님의 뜻이 실현되는 과정",2023-10-22,3,0,0,,https://youtu.be/P2RyKQo2FTQ
Cjl7tlohZVE,1 인성과 인생을 바꾸는 감사의 힘 소개,2023-10-22,18,0,2,인성과 인생을 바꾸는 감사의 힘,https://youtu.be/Cjl7tlohZVE
nQAHaSzE1g4,"모세, 유대 민족을 탈출시킨 지도자의 신앙과 리더십 01판단의 이해",2023-10-22,5,1,0,,https://youtu.be/nQAHaSzE1g4
IjEqBBYjlMs,"1 모세, 유대민족을 탈출시킨 지도자의 신앙과 리더십 소개",2023-10-22,13,0,0,모세(Moses) . 이스라엘을 탈출시킨 태초의 지도자의 신앙과 리더십,https://youtu.be/IjEqBBYjlMs
YAHNN3Y0Br4,십계명을 자신의 생활에 실천하기 20계명에 따라 생활하기 위해 영적 지도자들로부터 인도를 구함,2023-10-22,1,0,0,,https://youtu.be/YAHNN3Y0Br4
YF9Up9QstRQ,십계명을 자신의 생활에 실천하기 16계명에 따라 생활하면서 균형과 조화를 찾음,2023-10-22,2,0,0,,https://youtu.be/YF9Up9QstRQ
y0GgSoHrPug,십계명을 자신의 생활에 실천하기 18휴식과 묵상을 통해 안식일을 존중함,2023-10-22,0,0,0,,https://youtu.be/y0GgSoHrPug
98z5EYL_IAY,십계명을 자신의 생활에 실천하기 19십계명이 여러분의 삶에 미치는 영향을 생각해 보세요,2023-10-22,4,0,0,,https://youtu.be/98z5EYL_IAY
MMSK4svRCMU,십계명을 자신의 생활에 실천하기 17계명을 통해 목표와 우선순위를 분석하기,2023-10-22,4,0,0,,https://youtu.be/MMSK4svRCMU
mR2qaVfItZQ,십계명을 자신의 생활에 실천하기 15계명을 통해 다른 사람에게 봉사할 기회를 발견함,2023-10-22,9,0,0,,https://youtu.be/mR2qaVfItZQ
-7z8ZmPkcU4,십계명을 자신의 생활에 실천하기 12계명을 통해 책임 있는 공동체를 창조하십시오,2023-10-22,30,0,0,,https://youtu.be/-7z8ZmPkcU4
tLseQU_UqSw,십계명을 자신의 생활에 실천하기 14각 계명에 따르는 책임을 이해함,2023-10-22,2,0,0,,https://youtu.be/tLseQU_UqSw
JZhKaoX6cbo,십계명을 자신의 생활에 실천하기 13계명을 통해 어려움과 장애를 극복함,2023-10-22,3,0,0,,https://youtu.be/JZhKaoX6cbo
MysTqeh7EwU,십계명을 자신의 생활에 실천하기 11가정에서 계명을 지키십시오,2023-10-22,11,0,0,,https://youtu.be/MysTqeh7EwU
dMlmz3MQOo0,십계명을 자신의 생활에 실천하기 09매일의 결정에 계명을 적용함,2023-10-22,1,0,0,,https://youtu.be/dMlmz3MQOo0
BBO55lG3v0Y,2 십계명을 자신의 생활에 실천하기 요약 모음,2023-10-22,2,0,0,,https://youtu.be/BBO55lG3v0Y
Rw7fTA_DKE0,십계명을 자신의 생활에 실천하기 10이웃 사랑의 영향을 이해하기,2023-10-22,3,0,0,,https://youtu.be/Rw7fTA_DKE0
TAS2_8O7Hm4,십계명을 자신의 생활에 실천하기 08십계명을 통해 믿음을 발전시키십시오,2023-10-22,1,0,0,,https://youtu.be/TAS2_8O7Hm4
14BaBCNvM7s,"십계명을 자신의 생활에 실천하기 07개인적, 직업적 성장을 위한 도구로 계명을 적용함",2023-10-22,2,0,0,,https://youtu.be/14BaBCNvM7s
BV_-djbojh8,"십계명을 자신의 생활에 실천하기 06계명을 통해 정치적, 사회적으로 의식을 갖게 됨",2023-10-22,3,0,0,,https://youtu.be/BV_-djbojh8
RQEOPYOHbTg,십계명을 자신의 생활에 실천하기 05인내와 자제력을 실천하기,2023-10-22,3,0,0,,https://youtu.be/RQEOPYOHbTg
3cUojlbrnGU,십계명을 자신의 생활에 실천하기 03계명에 대한 자기 성찰과 결심 이해,2023-10-22,5,0,0,,https://youtu.be/3cUojlbrnGU
bO61au_-n_w,십계명을 자신의 생활에 실천하기 04계명을 통해 마음챙김을 함양하기,2023-10-22,0,0,0,,https://youtu.be/bO61au_-n_w
P-KAG8KRspA,십계명을 자신의 생활에 실천하기 02십계명을 현대 생활에 연결하는 방법,2023-10-22,19,0,0,,https://youtu.be/P-KAG8KRspA
274UDbghvrM,십계명을 자신의 생활에 실천하기 01십계명의 고대 가르침 소개,2023-10-22,11,0,0,,https://youtu.be/274UDbghvrM
mwqesIjPoLo,1 십계명을 자신의 생활에 실천하기 소개,2023-10-22,13,0,0,십계명을 자신의 생활에 실천하기,https://youtu.be/mwqesIjPoLo
rcLnjz1ukfI,솔로몬의 순종 신앙과 지혜 리더십 11건강한 습관 개발하기  건강한 습관을 생활 방식에 통합하기,2023-10-22,6,0,0,,https://youtu.be/rcLnjz1ukfI
yEwx-JLumYM,솔로몬의 순종 신앙과 지혜 리더십 소개,2023-10-22,5,0,0,솔로몬의 순종 신앙과 지혜 리더십,https://youtu.be/yEwx-JLumYM
UYfeyua2kfc,솔로몬의 순종 신앙과 지혜 리더십 07자신감 키우기  자신의 능력에 대한 자신감 키우기,2023-10-22,5,0,0,,https://youtu.be/UYfeyua2kfc
6VAWxItmKG8,솔로몬의 순종 신앙과 지혜 리더십 10내면의 힘 찾기  내면의 힘을 식별하고 발휘하기,2023-10-22,14,0,0,,https://youtu.be/6VAWxItmKG8
SWeYOw8iMoc,솔로몬의 순종 신앙과 지혜 리더십 09안전지대에서 벗어나기  위험을 감수하고 조치를 취하기,2023-10-22,17,0,0,,https://youtu.be/SWeYOw8iMoc
05CnLmZfvyI,솔로몬의 순종 신앙과 지혜 리더십 08지혜의 성찰  솔로몬의 지혜와 리더십을 이해하라,2023-10-22,1,0,0,,https://youtu.be/05CnLmZfvyI
ltc8_kYZNww,솔로몬의 순종 신앙과 지혜 리더십 06목표를 향한 노력  실용적이고 달성 가능한 목표 설정,2023-10-22,9,0,0,,https://youtu.be/ltc8_kYZNww
K8dLwhgb0aU,솔로몬의 순종 신앙과 지혜 리더십 05선택을 재고해 보세요  인생에 대한 올바른 결정을 내리세요,2023-10-22,2,0,0,,https://youtu.be/K8dLwhgb0aU
svsae7qipoQ,솔로몬의 순종 신앙과 지혜 리더십 03리더십의 힘  리더십 기술을 이해하고 개발하세요,2023-10-22,1,0,0,,https://youtu.be/svsae7qipoQ
HihhEyGvcLY,솔로몬의 순종 신앙과 지혜 리더십 04한계 탐색 장애물 식별 및 극복,2023-10-22,6,0,0,,https://youtu.be/HihhEyGvcLY
KFLvL1XxXfk,솔로몬의 순종 신앙과 지혜 리더십 02믿음의 발견  믿음의 의미와 유익을 배움,2023-10-22,2,0,0,,https://youtu.be/KFLvL1XxXfk
pOcBFpfF8UM,솔로몬의 순종 신앙과 지혜 리더십 01,2023-10-22,10,0,0,개요,https://youtu.be/pOcBFpfF8UM
7YVFE7pSlKE,ESG 경영과 실행 전략 18ESG와 경쟁사,2023-10-22,8,0,0,,https://youtu.be/7YVFE7pSlKE
BZnepyN4S0U,ESG 경영과 실행 전략 19전략 모범 사례,2023-10-22,12,0,0,,https://youtu.be/BZnepyN4S0U
RhL1nO0Iils,ESG 경영과 실행 전략 20ESG 전략 다음 단계는 무엇입니까,2023-10-22,9,0,0,,https://youtu.be/RhL1nO0Iils
PgNZ6nq6Za0,ESG 경영과 실행 전략 17ESG와 커뮤니티,2023-10-22,8,0,0,,https://youtu.be/PgNZ6nq6Za0
SaGOeZQrkoA,ESG 경영과 실행 전략 16ESG와 공급업체,2023-10-22,32,0,0,,https://youtu.be/SaGOeZQrkoA
2tphDvaLT4U,ESG 경영과 실행 전략 15ESG와 고객,2023-10-22,6,0,0,,https://youtu.be/2tphDvaLT4U
6Vos_mZGog8,ESG 경영과 실행 전략 14ESG와 직원,2023-10-22,11,0,0,,https://youtu.be/6Vos_mZGog8
B96Qt_B6TdY,ESG 경영과 실행 전략 13ESG와 투자자,2023-10-22,6,0,0,,https://youtu.be/B96Qt_B6TdY
ePkI4Q2654I,ESG 경영과 실행 전략 12ESG 관행의 보상 받기,2023-10-22,6,0,0,,https://youtu.be/ePkI4Q2654I
voFTuA5MQ14,ESG 경영과 실행 전략 10ESG 성과 평가,2023-10-22,9,0,0,,https://youtu.be/voFTuA5MQ14
t8OV1QG4W-U,ESG 경영과 실행 전략 11ESG 및 재무 성과,2023-10-22,26,0,0,,https://youtu.be/t8OV1QG4W-U
bjbNduwzbDQ,ESG 경영과 실행 전략 09ESG 리스크 완화,2023-10-22,9,0,0,,https://youtu.be/bjbNduwzbDQ
yZypS10kwn8,ESG 경영과 실행 전략 08ESG 영향 측정,2023-10-22,18,0,0,,https://youtu.be/yZypS10kwn8
bVMZ600sPGo,ESG 경영과 실행 전략 07기업의 사회적 책임,2023-10-22,8,0,0,,https://youtu.be/bVMZ600sPGo
8uQBhtiivdY,ESG 경영과 실행 전략 04ESG 거버넌스,2023-10-22,7,0,0,,https://youtu.be/8uQBhtiivdY
uJiiF01BRhw,ESG 경영과 실행 전략 06사회적 책임,2023-10-22,7,0,0,,https://youtu.be/uJiiF01BRhw
phewKbMgMmk,ESG 경영과 실행 전략 05환경적 책임,2023-10-22,8,0,0,,https://youtu.be/phewKbMgMmk
cZ-lyEInZsc,019-Q-01 ESG 경영과 실행 전략 요약 모음,2023-10-22,26,0,0,ESG 경영과 실행 전략 바이블,https://youtu.be/cZ-lyEInZsc
1QifRIQ3S4A,ESG 경영과 실행 전략 03비즈니스를 위한 ESG 전략 개발,2023-10-22,6,1,0,,https://youtu.be/1QifRIQ3S4A
gG0tnRTx_bk,ESG 경영과 실행 전략 02ESG 전략의 이점,2023-10-22,5,0,0,,https://youtu.be/gG0tnRTx_bk
GnMG6zcHbWc,2 ESG 경영과 실행 전략 소개,2023-10-22,8,0,0,,https://youtu.be/GnMG6zcHbWc
AzbXrEZvpEM,ESG 경영과 실행 전략 01ESG란 무엇입니까,2023-10-22,32,0,0,,https://youtu.be/AzbXrEZvpEM
TSKCD0mVDLY,성경이 가르치는 삶의 지혜 20잘 마무리하기 충실히 살아온 삶의 복과 축복,2023-10-22,6,0,0,,https://youtu.be/TSKCD0mVDLY
dC-Ou-7FVMA,성경이 가르치는 삶의 지혜 19축하 봉사의 기쁨,2023-10-22,17,2,0,,https://youtu.be/dC-Ou-7FVMA
7YLdWkvEVNA,성경이 가르치는 삶의 지혜 18연결 강화하기 영적 성장,2023-10-22,2,0,0,,https://youtu.be/7YLdWkvEVNA
cN2qnaZKI6s,성경이 가르치는 삶의 지혜 17치유 말의 힘,2023-10-22,5,0,0,,https://youtu.be/cN2qnaZKI6s
mYrFuhTb9i8,성경이 가르치는 삶의 지혜 15규율을 개발하다 영적 근육을 강화하기,2023-10-22,15,0,0,,https://youtu.be/mYrFuhTb9i8
F0Qs1bgmEZo,성경이 가르치는 삶의 지혜 16전진 두려움과 의심 극복하기,2023-10-22,15,0,0,,https://youtu.be/F0Qs1bgmEZo
ZYQMecjMBlE,성경이 가르치는 삶의 지혜 07자제력 감정을 통제하기,2023-10-22,38,0,0,,https://youtu.be/ZYQMecjMBlE
o1leJEG06m0,성경이 가르치는 삶의 지혜 12기도 하나님과의 교통,2023-10-22,6,0,0,,https://youtu.be/o1leJEG06m0
3xIaUblIrqE,성경이 가르치는 삶의 지혜 15규율을 개발하다 영적 근육을 강화하기,2023-10-22,3,0,0,,https://youtu.be/3xIaUblIrqE
8ehLiqHNQog,성경이 가르치는 삶의 지혜 08관대함 기부의 복,2023-10-22,4,0,0,,https://youtu.be/8ehLiqHNQog
8QOiROAkbUs,성경이 가르치는 삶의 지혜 09신뢰 믿음의 힘,2023-10-22,2,0,0,,https://youtu.be/8QOiROAkbUs
hhIDwkz1_hw,성경이 가르치는 삶의 지혜 11기쁨 가득한 삶 일상에서 행복을 찾기,2023-10-22,69,0,0,,https://youtu.be/hhIDwkz1_hw
4AG_qwHPyUU,성경이 가르치는 삶의 지혜 13유혹 극복하기 죄를 떨쳐내기,2023-10-22,4,0,0,,https://youtu.be/4AG_qwHPyUU
DSfbeaTF23Y,성경이 가르치는 삶의 지혜 10인내 인내와 기다림,2023-10-22,3,0,0,,https://youtu.be/DSfbeaTF23Y
SsPqsE1VaJ0,039-V-03 다윗왕의 신앙과 리더십 요약 모음 2,2023-10-22,1,1,0,다윗왕의 신앙과 리더십 요약 모음 2,https://youtu.be/SsPqsE1VaJ0
ZI7TIFcTNiI,039-V-03 다윗왕의 신앙과 리더십 요약 모음 1,2023-10-22,11,0,0,다윗왕의 신앙과 리더십 요약 모음 1,https://youtu.be/ZI7TIFcTNiI
olmMHFCGVj0,다윗왕의 신앙과 리더십 19,2023-10-22,0,0,0,다윗의 회개  사과할 시기와 방법을 아는 것,https://youtu.be/olmMHFCGVj0
5rKYWURkb70,다윗왕의 신앙과 리더십 20,2023-10-22,0,0,0,다윗의 유산  믿음과 용기의 유산을 남기다,https://youtu.be/5rKYWURkb70
5YovZfFqZ6s,다윗왕의 신앙과 리더십 18,2023-10-22,10,0,0,다윗의 강점과 약점 약할 때 지혜를 적용함,https://youtu.be/5YovZfFqZ6s
4eg5XFfSQWg,다윗왕의 신앙과 리더십 17,2023-10-22,1,0,0,나단의 지혜  현명해지는 법을 배우다,https://youtu.be/4eg5XFfSQWg
sft0U249F-A,다윗왕의 신앙과 리더십 16,2023-10-22,0,0,0,부족의 단결  연민으로 단결,https://youtu.be/sft0U249F-A
TAXuDgxnEVw,다윗왕의 신앙과 리더십 15,2023-10-22,0,0,0,다윗 통치의 끝  두 팔을 벌려 변화를 받아들이다,https://youtu.be/TAXuDgxnEVw
Bocf6FW0OkA,다윗왕의 신앙과 리더십 14,2023-10-22,1,0,0,여부스 사람들의 도전  결단력으로 장애물을 극복하다,https://youtu.be/Bocf6FW0OkA
-bB_XGmMzdo,다윗왕의 신앙과 리더십 13,2023-10-22,8,0,0,블레셋 사람들의 전투  믿음으로 어려움에 맞서십시오,https://youtu.be/-bB_XGmMzdo
S3biAdq65LE,성경이 가르치는 삶의 지혜 03듣고 복종하기 기쁨의 길,2023-10-22,81,2,0,,https://youtu.be/S3biAdq65LE
NMs9Yg_8xQQ,성경이 가르치는 삶의 지혜 02희망과 믿음 행복의 열쇠 2편,2023-10-22,4,0,0,,https://youtu.be/NMs9Yg_8xQQ
E-hD4z2d3r8,성경이 가르치는 삶의 지혜 02희망과 믿음 행복의 열쇠 1편,2023-10-22,7,0,0,,https://youtu.be/E-hD4z2d3r8
MLS984y-jCI,성경이 가르치는 삶의 지혜 01행복은 무엇인가요,2023-10-22,35,1,0,,https://youtu.be/MLS984y-jCI
3O_qB4Twytk,058-V-05 성경이 가르치는 삶의 지혜 요약 모음,2023-10-22,18,0,0,,https://youtu.be/3O_qB4Twytk
2CAPR7k6jjc,1 성경이 가르치는 삶의 지혜 소개,2023-10-22,17,0,0,성경이 알려주는 삶의 지혜,https://youtu.be/2CAPR7k6jjc
sCmm--Hk4gw,다윗왕의 신앙과 리더십 09,2023-10-21,2,1,0,우리아의 몰락  충성과 의에 대한 교훈,https://youtu.be/sCmm--Hk4gw
b7ZMnvWWLeg,다윗왕의 신앙과 리더십 06,2023-10-21,10,0,0,다윗의 통치  리더십과 정의의 모델,https://youtu.be/b7ZMnvWWLeg
_uOjVb2D5fw,다윗왕의 신앙과 리더십 11,2023-10-21,0,0,0,여로보암의 기름부음  안락지대에서 나올 용기를 찾음,https://youtu.be/_uOjVb2D5fw
F6AOxM5NCkI,다윗왕의 신앙과 리더십 08,2023-10-21,3,0,0,아도니야의 반역  유혹을 물리치고 고결함을 지키십시오,https://youtu.be/F6AOxM5NCkI
DiH_Qfhg2y0,다윗왕의 신앙과 리더십 07,2023-10-21,1,0,0,압살롬의 전쟁  갈등 속에서도 굳건히 서다,https://youtu.be/DiH_Qfhg2y0
CODDowkGv0Q,다윗왕의 신앙과 리더십 10,2023-10-21,4,0,0,솔로몬의 기도  감사와 갱신을 중심으로,https://youtu.be/CODDowkGv0Q
8iqgJoqnI9E,023-V-01 기독교 신앙생활에서 인공지능과 챗GPT 활용법 요약 모음,2023-10-21,17,0,0,기독교 신앙생활에서 인공지능과 챗GPT 활용법 요약 모음,https://youtu.be/8iqgJoqnI9E
BfL-9GDD4zQ,023-V-01 기독교 신앙생활에서 인공지능과 챗GPT 활용법 소개,2023-10-21,26,0,0,#기독교 #신앙생활 #인공지능 #자기계발,https://youtu.be/BfL-9GDD4zQ
xH-wsodkd4A,다윗왕의 신앙과 리더십 03,2023-10-20,3,0,0,다윗의 등장  용기를 갖고 도전을 극복하다,https://youtu.be/xH-wsodkd4A
vN6Q_yOVBJs,다윗왕의 신앙과 리더십 05,2023-10-20,1,0,0,사울의 시련  어려운 권위를 다루는 방법,https://youtu.be/vN6Q_yOVBJs
eBopwryb4gw,"다윗왕의 신앙과 리더십 04믿음의 힘  권위, 지혜, 리더십",2023-10-20,8,0,0,"믿음의 힘  권위, 지혜, 리더십",https://youtu.be/eBopwryb4gw
iX-3M2AUDrk,다윗왕의 신앙과 리더십 01,2023-10-19,8,0,0,다윗 왕의 생애와 그의 신앙 이야기 개요,https://youtu.be/iX-3M2AUDrk
HfOfzMWYfi8,다윗왕의 신앙과 리더십 02,2023-10-19,7,0,0,골리앗과의 싸움 어려울 때 믿음의 힘,https://youtu.be/HfOfzMWYfi8
ycvPLlgOyHk,041-U-03 군인정신 강화 및 훈련법 요약 모음,2023-10-18,73,1,0,군인정신 강화 및 훈련법 요약 모음,https://youtu.be/ycvPLlgOyHk
Qq5vgrgvTMU,군인정신 강화 및 훈련법 19,2023-10-18,5,1,0,기술 활용  디지털 도구를 최대한 활용하는 방법,https://youtu.be/Qq5vgrgvTMU
T268iZkI8i4,군인정신 강화 및 훈련법 20,2023-10-18,2,0,0,동기 부여 유지  성취감과 성취감을 확립하는 방법,https://youtu.be/T268iZkI8i4
OUw5P_4JxEY,017-H-02 실행력 높이는 기술 요약모음,2023-10-18,41,1,0,실행력 높이는 기술 요약모음,https://youtu.be/OUw5P_4JxEY
z1C3OMQaK_k,군인정신 강화 및 훈련법 17,2023-10-17,41,1,0,관계 구축  다른 사람과 연결하기 위한 의사소통,https://youtu.be/z1C3OMQaK_k
mwrtFw4gXkA,군인정신 강화 및 훈련법 18,2023-10-17,16,0,0,정신 공간 마스터하기  정신적 명확성과 집중력을 유지하는 방법,https://youtu.be/mwrtFw4gXkA
U6yMxqC3tJY,군인정신 강화 및 훈련법 15,2023-10-17,45,0,0,시간 관리 전략  생산성의 우선순위를 정하고 극대화하는 방법,https://youtu.be/U6yMxqC3tJY
FhcE2ETq8pg,군인정신 강화 및 훈련법 14,2023-10-17,10,0,0,성공을 위한 리더십 자질  효과적인 리더가 되기 위한 전략,https://youtu.be/FhcE2ETq8pg
Au5GyWfzdTY,군인정신 강화 및 훈련법 16,2023-10-17,14,0,0,규율의 중요성  깨지지 않는 의지력 만들기,https://youtu.be/Au5GyWfzdTY
iqjU70NdEv8,군인정신 강화 및 훈련법 09,2023-10-16,15,0,0,시각화의 힘  목표를 달성하기 위해 이미지를 사용하는 방법,https://youtu.be/iqjU70NdEv8
fMsbXZhueQs,군인정신 강화 및 훈련법 12,2023-10-16,9,0,0,루틴 확립  지속되는 습관을 만들기 위한 전략,https://youtu.be/fMsbXZhueQs
N9OKCtKlJiI,군인정신 강화 및 훈련법 11,2023-10-16,24,1,0,가속화된 학습 기술  정신적 수행 잠재력을 깨워보세요,https://youtu.be/N9OKCtKlJiI
YwHeS_f3Z8Y,군인정신 강화 및 훈련법 10,2023-10-16,8,1,0,목표 설정 및 달성  SMART 목표를 설정하고 잠재력을 최대한 발휘하는 방법,https://youtu.be/YwHeS_f3Z8Y
GeaTZzGdSuc,군인정신 강화 및 훈련법 13,2023-10-16,22,1,0,자기 인식 개발의 이점  자신의 선택과 행동에 대한 통찰력을 얻는 방법,https://youtu.be/GeaTZzGdSuc
xEEIgBFPMkE,다윗왕의 신앙과 리더십 소개,2023-10-16,34,1,0,다윗왕의 신앙과 리더십,https://youtu.be/xEEIgBFPMkE
zUtG2JKHGtA,군인정신 강화 및 훈련법 05,2023-10-15,27,1,0,내면의 영웅 해방  두려움과 불안 극복,https://youtu.be/zUtG2JKHGtA
fjzVqlV_a4k,군인정신 강화 및 훈련법 07,2023-10-15,23,1,0,집중 집중의 기술  주의력을 높이는 실용적인 기술,https://youtu.be/fjzVqlV_a4k
RpJGk8koCHY,군인정신 강화 및 훈련법 08,2023-10-15,4,0,0,스트레스를 힘으로 바꾸기 압박 속에서도,https://youtu.be/RpJGk8koCHY
9qtPUqi43mk,군인정신 강화 및 훈련법 06,2023-10-15,26,0,0,탄력성 구축  깨지지 않는 사고방식을 구축하기 위한 전략,https://youtu.be/9qtPUqi43mk
AYfYrbi-R7A,군인정신 강화 및 훈련법 04,2023-10-15,20,1,0,자기 대화의 힘  자기 의심을 자신감으로 바꾸는 방법,https://youtu.be/AYfYrbi-R7A
IXjVr1EtJBM,군인정신 강화 및 훈련법 18,2023-10-15,10,0,0,정신 공간 마스터하기  정신적 명확성과 집중력을 유지하는 방법,https://youtu.be/IXjVr1EtJBM
Ukwou61Mbh4,군인정신 강화 및 훈련법 03,2023-10-14,33,1,0,전사적 사고방식을 깨우기 위한 리더십 및 멘토십 모범 사례,https://youtu.be/Ukwou61Mbh4
PWy3wfycZbE,군인정신 강화 및 훈련법 소개,2023-10-14,131,3,0,,https://youtu.be/PWy3wfycZbE
